Stname       L95PPU             U95PPU 
R-EVAP_1.txt        0.013044           0.013277        
R-EVAP_1.txt        0.008674           0.009208        
R-EVAP_1.txt        0.005702           0.006235        
R-EVAP_1.txt        0.002620           0.002621        
R-EVAP_1.txt        0.001806           0.001806        
R-EVAP_1.txt        0.000948           0.000948        
R-EVAP_1.txt        0.001680           0.001686        
R-EVAP_1.txt        0.004223           0.004228        
R-EVAP_1.txt        0.007875           0.007881        
R-EVAP_1.txt        0.010440           0.010440        
R-EVAP_1.txt        0.014250           0.014250        
R-EVAP_1.txt        0.013547           0.013976        
R-EVAP_1.txt        0.011891           0.013187        
R-EVAP_1.txt        0.007978           0.009691        
R-EVAP_1.txt        0.005714           0.006153        
R-EVAP_1.txt        0.003606           0.003608        
R-EVAP_1.txt        0.002248           0.002248        
R-EVAP_1.txt        0.001876           0.001876        
R-EVAP_1.txt        0.003550           0.003550        
R-EVAP_1.txt        0.005135           0.005135        
R-EVAP_1.txt        0.008193           0.008193        
R-EVAP_1.txt        0.010954           0.011811        
R-EVAP_1.txt        0.007679           0.013766        
R-EVAP_1.txt        0.005693           0.013111        
R-EVAP_1.txt        0.005624           0.013201        
R-EVAP_1.txt        0.004048           0.009214        
R-EVAP_1.txt        0.003324           0.006300        
R-EVAP_1.txt        0.002856           0.002857        
R-EVAP_1.txt        0.001664           0.001664        
R-EVAP_1.txt        0.001702           0.001702        
R-EVAP_1.txt        0.002530           0.002531        
R-EVAP_1.txt        0.004952           0.004958        
R-EVAP_1.txt        0.008413           0.008414        
R-EVAP_1.txt        0.011540           0.011540        
R-EVAP_1.txt        0.013753           0.013968        
R-EVAP_1.txt        0.010290           0.014663        
R-EVAP_1.txt        0.006171           0.012672        
R-EVAP_1.txt        0.004289           0.009357        
R-EVAP_1.txt        0.004917           0.005116        
R-EVAP_1.txt        0.002606           0.002606        
R-EVAP_1.txt        0.001536           0.001537        
R-EVAP_1.txt        0.001725           0.001725        
R-EVAP_1.txt        0.003204           0.003204        
R-EVAP_1.txt        0.006254           0.006256        
R-EVAP_1.txt        0.008867           0.008867        
R-EVAP_1.txt        0.011430           0.011449        
R-EVAP_1.txt        0.009489           0.014126        
R-EVAP_1.txt        0.005662           0.013211        
R-EVAP_1.txt        0.003811           0.012890        
R-EVAP_1.txt        0.003273           0.009487        
R-EVAP_1.txt        0.003591           0.005894        
R-EVAP_1.txt        0.002443           0.002623        
R-EVAP_1.txt        0.001781           0.001781        
R-SED_OUT_1.txt        43.575001          26725.998047    
R-SED_OUT_1.txt        6894.066406        592567.750000   
R-SED_OUT_1.txt        158.399994         97151.992188    
R-SED_OUT_1.txt        11625.387695       582276.812500   
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.643636           434.240051      
R-SED_OUT_1.txt        6.685909           4510.760254     
R-SED_OUT_1.txt        25.500000          15639.999023    
R-SED_OUT_1.txt        95.489998          58567.195313    
R-SED_OUT_1.txt        599.249939         367539.968750   
R-SED_OUT_1.txt        634.833313         350427.968750   
R-SED_OUT_1.txt        310.350006         190347.984375   
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        31.019999          19025.597656    
R-SED_OUT_1.txt        21206.550781       324550.375000   
R-SED_OUT_1.txt        18129.949219       282941.312500   
R-SED_OUT_1.txt        17.900002          9880.798828     
R-SED_OUT_1.txt        968.482361         235559.171875   
R-SED_OUT_1.txt        174.899994         107271.992188   
R-SED_OUT_1.txt        5.423182           3658.839844     
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        6.507273           4390.239746     
R-SED_OUT_1.txt        27.255001          16716.398438    
R-SED_OUT_1.txt        76.904999          47937.449219    
R-SED_OUT_1.txt        246.449997         151155.984375   
R-SED_OUT_1.txt        216.300003         132663.984375   
R-SED_OUT_1.txt        224.699982         137815.984375   
R-SED_OUT_1.txt        45.719997          28041.597656    
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.593182           400.200012      
R-SED_OUT_1.txt        39.945000          24499.597656    
R-SED_OUT_1.txt        11.971875          5874.199219     
R-SED_OUT_1.txt        796.611023         194612.046875   
R-SED_OUT_1.txt        253.166672         139747.984375   
R-SED_OUT_1.txt        490.800018         301023.968750   
R-SED_OUT_1.txt        100.439995         61603.195313    
R-SED_OUT_1.txt        45.224998          27737.998047    
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        38.760002          23772.798828    
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        62.700001          38455.996094    
R-SED_OUT_1.txt        14.697000          9014.159180     
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        329.850006         202307.984375   
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        1.031455           695.888062      
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        115.980003         71134.390625    
R-SED_OUT_1.txt        285.599976         175167.984375   
R-SED_OUT_1.txt        157.499985         96599.992188    
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        635.166626         350611.968750   
R-SED_OUT_1.txt        111.644997         68475.593750    
R-SED_OUT_1.txt        0.549136           370.483978      
R-SED_OUT_1.txt        339.449982         208195.984375   
R-SED_OUT_1.txt        4.575000           3086.600098     
R-SED_OUT_1.txt        36.750000          22539.998047    
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        14.263637          9623.200195     
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        3.555000           2180.399902     
R-SED_OUT_1.txt        987.150024         605451.937500   
R-SED_OUT_1.txt        3632.068115        314603.718750   
R-SED_OUT_1.txt        299.999969         183999.984375   
R-SED_OUT_1.txt        36.855000          22604.398438    
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.590182           398.175995      
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.357818           241.408020      
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        62.877274          42421.199219    
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        5.560909           3751.760010     
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        73.904999          45328.394531    
R-SED_OUT_1.txt        2245.000000        1239239.875000  
R-SED_OUT_1.txt        26.331820          17765.199219    
R-SED_OUT_1.txt        26.209093          17682.400391    
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        18.150000          12245.200195    
R-SED_OUT_1.txt        28.514999          17489.199219    
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        60.872726          41068.800781    
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        0.000000           0.000000        
R-SED_OUT_1.txt        5.270455           3555.800049     
R-SED_OUT_1.txt        7.277728           4910.040039     
