r__CN2.mgt  v__ALPHA_BF.gw  v__GW_DELAY.gw  v__GWQMN.gw  v__GW_REVAP.gw  v__ESCO.hru  v__CH_N2.rte  v__CH_K2.rte  v__ALPHA_BNK.rte  r__SOL_AWC(1).sol  r__SOL_K(1).sol  r__SOL_BD(1).sol  v__SFTMP.bsn       objfun
-2.000000e-001  1.000000e+000  3.885500e+002  1.340100e+000  9.974000e-002  8.311000e-001  5.800100e-002  6.632000e+001  6.746600e-001  1.232200e-001  -7.657700e-001  -1.213100e-001  -4.787500e+000  1.628900e+003  
-2.000000e-001  0.000000e+000  4.500000e+002  2.000000e+000  1.933600e-001  8.000000e-001  2.672100e-001  8.085100e+001  5.522800e-001  4.000000e-001  -3.029400e-001  -2.898200e-001  -5.000000e+000  1.081200e+003  
-1.840900e-001  7.101900e-001  2.922800e+002  2.000000e+000  1.190800e-001  8.588200e-001  1.470200e-001  1.122000e+002  0.000000e+000  2.958900e-002  6.847000e-002  1.173800e-001  -4.488700e+000  2.028300e+003  
-1.837900e-001  6.287600e-001  4.500000e+002  2.000000e+000  1.680300e-001  9.073200e-001  1.693200e-001  8.149400e+001  0.000000e+000  2.832300e-001  -1.142800e-001  7.443200e-002  3.316400e+000  1.108800e+003  
-2.000000e-001  4.092200e-001  4.488300e+002  1.533700e+000  2.000000e-001  8.840700e-001  3.000000e-001  1.176200e+002  4.001600e-001  3.000500e-001  1.165100e-001  3.206600e-001  3.010400e-002  1.452900e+003  
-1.971500e-001  3.542900e-001  2.334700e+002  1.205400e+000  2.000000e-001  9.107000e-001  7.144500e-002  8.230700e+001  3.558700e-001  1.204200e-001  2.241000e-001  -4.144400e-001  5.000000e+000  8.403300e+002  
-2.000000e-001  1.369800e-001  4.500000e+002  1.604300e+000  1.147700e-001  9.001500e-001  2.536400e-001  9.167700e+001  0.000000e+000  4.577100e-002  -2.060800e-001  1.787800e-001  4.329100e+000  8.733000e+002  
-2.000000e-001  8.080400e-003  4.175500e+002  1.548500e+000  1.232900e-001  8.634400e-001  2.117500e-001  6.170300e+001  4.249300e-001  4.000000e-001  -3.693400e-001  -1.211900e-001  5.000000e+000  5.826100e+002  
-2.000000e-001  0.000000e+000  3.793800e+002  1.638200e+000  8.409100e-002  8.000000e-001  3.000000e-001  1.075000e+002  4.431200e-001  2.676000e-001  -3.170500e-001  3.879700e-001  -4.769600e+000  1.378300e+003  
-1.943500e-001  4.114800e-001  4.500000e+002  2.000000e+000  2.000000e-001  9.107900e-001  2.257900e-001  8.127200e+001  0.000000e+000  3.063500e-001  1.886700e-001  4.588900e-001  4.586600e+000  1.450900e+003  
-1.933400e-001  2.395400e-001  3.090200e+002  2.000000e+000  2.000000e-001  9.265700e-001  2.391100e-001  1.289600e+002  0.000000e+000  7.077900e-002  4.832700e-001  5.967600e-001  5.000000e+000  1.068400e+003  
-1.954100e-001  0.000000e+000  2.953100e+002  1.686100e+000  2.000000e-001  9.141300e-001  9.631000e-002  1.300000e+002  1.020700e-001  2.177600e-001  -8.000000e-001  -6.385300e-002  5.000000e+000  4.221500e+002  
-1.997700e-001  4.837200e-001  2.972000e+002  1.509700e+000  1.619400e-001  9.293400e-001  1.192500e-001  3.342300e+001  0.000000e+000  4.000000e-001  1.570900e-002  3.133900e-001  5.000000e+000  7.957000e+002  
-2.000000e-001  0.000000e+000  3.708800e+002  1.973000e+000  1.000500e-001  9.203200e-001  1.746300e-001  4.503900e+001  5.946600e-003  4.000000e-001  -2.330500e-001  3.358400e-001  5.000000e+000  3.573700e+002  
-2.000000e-001  1.301000e-001  2.487900e+002  1.503500e+000  3.988600e-002  8.124300e-001  1.474700e-001  6.986400e+001  3.537200e-001  1.873900e-001  -6.273100e-001  -2.115000e-001  -5.998300e-001  1.940300e+003  
-1.995500e-001  2.004500e-001  2.990900e+002  1.627700e+000  7.991500e-002  8.370200e-001  1.670500e-001  7.271600e+001  2.652900e-001  2.171300e-001  -4.233200e-001  -4.389900e-002  6.967900e-001  1.465600e+003  
-1.971200e-001  2.989300e-001  3.695100e+002  1.801400e+000  1.359500e-001  8.714400e-001  1.944600e-001  7.670900e+001  1.414900e-001  2.587600e-001  -1.377200e-001  1.907400e-001  2.512100e+000  9.018700e+002  
-1.966600e-001  0.000000e+000  2.892300e+002  1.853800e+000  1.826000e-001  8.937900e-001  6.546300e-002  1.235200e+002  4.413500e-002  4.000000e-001  4.538900e-001  3.708600e-001  3.255900e+000  4.260200e+002  
-2.000000e-001  0.000000e+000  3.396900e+002  1.712000e+000  1.238800e-001  9.340000e-001  2.073700e-001  1.298000e+002  2.588700e-001  4.000000e-001  4.631900e-001  3.453800e-001  2.979200e+000  1.230700e+003  
-1.940900e-001  4.360600e-001  2.667600e+002  2.000000e+000  2.000000e-001  8.665600e-001  3.204800e-002  5.126700e+001  0.000000e+000  1.680000e-001  3.877400e-001  -4.109200e-002  5.000000e+000  7.552600e+002  
-2.000000e-001  7.862300e-001  3.864900e+002  2.000000e+000  1.463100e-001  8.272800e-001  6.590000e-002  5.123900e+001  0.000000e+000  4.000000e-001  -5.209600e-001  -1.798900e-001  5.000000e+000  5.859800e+002  
-1.942100e-001  3.446400e-004  3.458600e+002  1.692900e+000  1.322600e-001  8.000000e-001  2.684000e-001  2.142600e+001  0.000000e+000  2.071600e-001  -1.929500e-002  1.327300e-001  4.342900e+000  2.043400e+002  
-1.938900e-001  0.000000e+000  3.366800e+002  2.000000e+000  9.118400e-002  8.000000e-001  2.225600e-002  1.232400e+002  0.000000e+000  2.869000e-001  -6.454000e-001  3.304400e-001  5.000000e+000  2.239200e+002  
-2.000000e-001  3.637100e-001  3.225200e+002  1.533500e+000  6.527100e-002  8.000000e-001  2.522300e-002  7.933900e+000  2.000900e-001  4.000000e-001  -8.000000e-001  -3.434000e-001  1.970900e+000  8.907900e+002  
-1.944500e-001  4.202000e-001  3.240600e+002  1.868900e+000  1.849800e-001  9.237500e-001  6.012500e-003  5.258300e+001  0.000000e+000  3.512300e-001  1.286800e-001  -2.787800e-001  5.000000e+000  6.914500e+002  
-2.000000e-001  0.000000e+000  3.966700e+002  1.565200e+000  8.798900e-002  8.000000e-001  1.314500e-001  7.135800e+001  2.778400e-001  3.985700e-001  4.675000e-001  2.402100e-001  5.000000e+000  5.258600e+002  
-2.000000e-001  0.000000e+000  2.644400e+002  1.562300e+000  1.218000e-001  8.000000e-001  9.988300e-002  6.720200e+001  2.015800e-001  2.592800e-001  -2.658400e-001  4.788200e-002  3.283000e+000  5.366800e+002  
-1.949800e-001  3.411900e-001  2.644000e+002  1.393200e+000  4.063300e-002  8.878700e-001  1.068000e-002  6.658200e+001  0.000000e+000  1.127600e-001  3.033200e-002  5.043700e-001  5.000000e+000  3.370700e+003  
-1.962300e-001  2.558900e-001  3.108000e+002  1.544900e+000  7.881500e-002  8.659000e-001  7.481300e-002  7.014900e+001  0.000000e+000  1.845700e-001  -5.298500e-002  3.058300e-001  5.000000e+000  1.079200e+003  
-1.956500e-001  0.000000e+000  4.500000e+002  1.350500e+000  9.505700e-002  9.445800e-001  1.792900e-001  8.756600e+001  0.000000e+000  4.000000e-001  2.056000e-001  -3.179100e-001  2.489500e+000  2.221300e+002  
-1.857600e-001  4.790200e-001  3.000000e+001  1.345400e+000  2.000000e-001  8.708800e-001  8.889100e-002  7.738900e+001  1.213700e-001  3.231300e-001  -7.825600e-001  6.000000e-001  2.303100e+000  2.909800e+003  
-2.000000e-001  3.403500e-001  4.500000e+002  1.622000e+000  1.567900e-002  8.000000e-001  2.313000e-001  5.606300e+001  5.183200e-001  -6.646100e-002  1.290100e-003  -4.164600e-001  1.063700e+000  3.000900e+003  
-1.966500e-001  3.750200e-001  4.114200e+002  1.552800e+000  6.175900e-002  8.140000e-001  1.957000e-001  6.139400e+001  4.190800e-001  3.093700e-002  -1.946700e-001  -1.623500e-001  1.373600e+000  1.734700e+003  
-1.928500e-001  6.931200e-001  4.500000e+002  1.510700e+000  6.355900e-002  8.000000e-001  2.862900e-001  8.817600e+001  4.576100e-001  4.000000e-001  -8.000000e-001  3.585800e-001  4.937900e+000  1.271200e+003  
-2.000000e-001  9.633900e-002  3.949500e+002  1.853800e+000  9.016900e-003  8.000000e-001  2.861900e-002  3.015400e+001  0.000000e+000  4.000000e-001  -2.124000e-001  4.182300e-001  1.108700e-001  2.424400e+003  
-1.843800e-001  6.715400e-002  4.300100e+002  1.208000e+000  1.848000e-001  8.214100e-001  2.307000e-001  5.817500e+001  0.000000e+000  2.067600e-001  -6.017700e-001  4.111200e-001  5.000000e+000  5.544500e+002  
-1.829600e-001  2.257500e-001  1.876200e+002  1.128400e+000  1.600500e-001  8.393100e-001  3.643300e-002  1.466500e+001  4.050100e-001  -1.347200e-002  -2.811200e-001  -4.085000e-001  5.000000e+000  1.167700e+003  
-2.000000e-001  1.798800e-001  1.981900e+002  1.531100e+000  1.041800e-001  8.000000e-001  7.415400e-002  9.104900e+001  1.211300e-001  4.000000e-001  -8.309400e-002  2.947100e-001  5.000000e+000  4.536000e+002  
-1.814300e-001  0.000000e+000  3.144800e+002  1.061600e+000  2.000000e-001  8.000000e-001  7.120600e-002  9.516800e+001  4.399700e-001  4.000000e-001  -8.000000e-001  5.558700e-001  5.000000e+000  1.308600e+003  
-1.856400e-001  0.000000e+000  3.445100e+002  2.000000e+000  2.000000e-001  8.498900e-001  2.207900e-001  1.335900e+001  0.000000e+000  2.635800e-001  -2.111700e-001  3.621900e-001  5.000000e+000  2.235200e+002  
-1.845800e-001  0.000000e+000  4.500000e+002  2.000000e+000  1.638200e-001  8.000000e-001  1.314100e-001  3.861600e+001  0.000000e+000  4.000000e-001  -4.019100e-001  6.000000e-001  3.891500e+000  2.224600e+002  
-1.803200e-001  4.572000e-002  2.279800e+002  1.312700e+000  1.760900e-001  8.000000e-001  0.000000e+000  5.000000e+000  3.480700e-001  1.458500e-001  2.846400e-001  6.112000e-002  5.000000e+000  9.982900e+002  
-1.814400e-001  0.000000e+000  3.023800e+002  2.000000e+000  1.610300e-001  8.000000e-001  1.239700e-001  7.763400e+001  0.000000e+000  3.323700e-002  -9.956700e-002  4.057000e-001  5.000000e+000  2.227100e+002  
-2.000000e-001  3.409700e-001  4.500000e+002  2.000000e+000  1.169300e-001  8.000000e-001  3.884700e-002  5.874800e+001  0.000000e+000  2.423100e-001  -5.411300e-001  -6.207800e-002  4.680000e+000  6.998300e+002  
-1.846400e-001  2.412800e-001  4.086000e+002  1.568300e+000  1.484400e-001  8.000000e-001  2.149100e-001  2.901700e+001  0.000000e+000  3.811300e-001  -8.000000e-001  4.572100e-001  5.000000e+000  1.135300e+003  
-1.768900e-001  0.000000e+000  2.949800e+002  1.605700e+000  2.000000e-001  8.339200e-001  1.426300e-001  7.179300e+001  0.000000e+000  3.714300e-001  -1.134500e-001  3.656900e-001  5.000000e+000  2.220800e+002  
-1.832100e-001  7.431600e-002  1.981400e+002  1.600500e+000  2.000000e-001  8.082300e-001  7.376100e-002  4.348600e+001  0.000000e+000  4.000000e-001  -5.645200e-001  6.000000e-001  5.000000e+000  5.624900e+002  
-1.636300e-001  0.000000e+000  2.130200e+002  1.198500e+000  2.000000e-001  8.000000e-001  1.461500e-001  5.000000e+000  4.889700e-002  4.000000e-001  -8.000000e-001  3.467200e-001  4.749500e+000  6.778600e+002  
-1.749700e-001  3.518800e-001  2.169900e+002  9.800500e-001  9.349300e-002  8.000000e-001  7.692000e-002  4.964100e+001  1.726800e-001  2.567900e-001  -8.000000e-001  1.713500e-001  5.000000e+000  1.062100e+003  
-1.946300e-001  2.480400e-001  2.594400e+002  2.000000e+000  1.375900e-001  8.250700e-001  2.526600e-001  1.165500e+001  0.000000e+000  1.543800e-001  -2.179400e-001  2.672400e-001  4.741700e+000  7.690200e+002  
-1.839800e-001  1.113700e-001  4.312900e+002  2.000000e+000  1.517400e-001  8.000000e-001  2.304600e-001  6.934500e+001  0.000000e+000  4.000000e-001  -5.239300e-001  6.000000e-001  4.537400e+000  7.427900e+002  
-1.719200e-001  0.000000e+000  4.266400e+002  1.341500e+000  2.000000e-001  8.193100e-001  2.079400e-001  6.038800e+001  0.000000e+000  3.781600e-001  -5.241500e-001  5.929800e-001  5.000000e+000  2.226400e+002  
-1.706600e-001  0.000000e+000  4.158800e+002  1.885700e+000  2.000000e-001  8.164400e-001  2.346900e-001  4.961700e+001  0.000000e+000  2.370600e-001  7.596400e-002  6.000000e-001  4.386300e+000  2.201100e+002  
-1.721100e-001  0.000000e+000  9.174800e+001  1.617200e+000  2.000000e-001  8.165700e-001  1.906500e-002  1.978000e+001  0.000000e+000  1.664900e-001  2.152800e-001  3.851400e-001  4.738300e+000  2.232200e+002  
-1.654600e-001  0.000000e+000  2.662800e+002  1.821400e+000  2.000000e-001  8.200000e-001  4.514200e-002  5.627200e+001  6.241400e-002  4.000000e-001  -3.728900e-001  6.000000e-001  5.000000e+000  6.840300e+002  
-1.713300e-001  1.650500e-001  4.500000e+002  1.356200e+000  2.000000e-001  8.000000e-001  1.029800e-001  3.198400e+001  0.000000e+000  4.000000e-001  1.758500e-001  5.172900e-001  4.530800e+000  1.207000e+003  
-1.785000e-001  1.377300e-001  4.251500e+002  1.517200e+000  2.000000e-001  8.000000e-001  1.387200e-001  3.922900e+001  1.181700e-002  4.000000e-001  -6.811200e-002  4.802100e-001  4.648100e+000  4.559100e+002  
-1.590700e-001  0.000000e+000  1.592800e+002  1.989400e+000  2.000000e-001  8.000000e-001  2.273500e-001  5.000000e+000  0.000000e+000  3.227900e-001  -1.818200e-001  5.658500e-001  5.000000e+000  2.537900e+002  
-1.688600e-001  0.000000e+000  2.380000e+002  1.799700e+000  2.000000e-001  8.220900e-001  5.659300e-002  4.587800e+001  7.249300e-002  1.721400e-001  3.035900e-001  3.657100e-001  4.552900e+000  6.202000e+002  
-1.877800e-001  0.000000e+000  3.945600e+002  2.000000e+000  4.078100e-002  8.000000e-001  4.738400e-002  6.036800e+001  0.000000e+000  4.355200e-002  -6.943300e-001  -3.880200e-001  -4.170900e-001  2.229300e+002  
-1.900600e-001  4.507500e-001  2.654900e+002  1.752400e+000  1.595700e-001  9.177600e-001  1.067300e-001  1.064500e+002  1.174800e-001  3.807300e-001  2.035400e-001  1.970200e-001  4.041400e+000  5.380500e+002  
-1.892300e-001  0.000000e+000  2.875300e+002  2.000000e+000  0.000000e+000  9.365500e-001  0.000000e+000  1.300000e+002  4.099300e-001  3.635300e-001  -1.040600e-001  2.440800e-001  4.552500e+000  9.174900e+002  
-2.000000e-001  6.303500e-001  2.890900e+002  1.549900e+000  9.632400e-002  9.297200e-001  1.072800e-001  9.826200e+001  4.964500e-001  4.000000e-001  -8.000000e-001  3.107400e-001  2.839000e+000  1.295500e+003  
-2.000000e-001  6.642000e-001  4.227000e+002  2.000000e+000  1.098100e-001  8.214500e-001  0.000000e+000  1.142800e+002  0.000000e+000  4.000000e-001  -7.357200e-001  -5.000000e-001  2.183300e+000  9.945900e+002  
-1.835700e-001  2.799500e-001  4.028900e+002  1.886000e+000  8.992200e-002  8.987200e-001  1.636800e-001  1.300000e+002  0.000000e+000  4.000000e-001  -1.319700e-001  8.203800e-002  5.000000e+000  9.138500e+002  
-1.843400e-001  2.722700e-001  2.720100e+002  1.945000e+000  1.299300e-001  8.000000e-001  1.449400e-003  1.300000e+002  2.623100e-001  4.000000e-001  3.099100e-001  2.672500e-001  4.149800e+000  7.854700e+002  
-2.000000e-001  3.613200e-001  2.553500e+002  2.000000e+000  7.697600e-002  8.000000e-001  1.233600e-001  1.300000e+002  0.000000e+000  3.571000e-001  4.159100e-001  2.855500e-002  5.000000e+000  9.373600e+002  
-1.893300e-001  6.810800e-001  2.439400e+002  1.995500e+000  1.063500e-001  8.000000e-001  2.638700e-002  1.273200e+002  0.000000e+000  4.000000e-001  1.274700e-001  -2.366400e-001  1.766300e-001  1.671200e+003  
-1.876500e-001  0.000000e+000  1.857300e+002  2.000000e+000  1.663600e-001  8.934900e-001  1.478100e-001  4.377000e+001  3.664800e-001  1.400600e-001  -5.149400e-001  -1.274100e-001  -3.877000e-001  1.952300e+003  
-1.900800e-001  0.000000e+000  3.180100e+002  1.698300e+000  6.801400e-002  8.000000e-001  1.072000e-001  9.822600e+001  0.000000e+000  4.000000e-001  -3.212600e-001  -5.000000e-001  3.581100e+000  2.229200e+002  
-2.000000e-001  0.000000e+000  2.591100e+002  1.915100e+000  1.606600e-001  9.043900e-001  0.000000e+000  1.300000e+002  2.531400e-001  1.746600e-001  6.742100e-002  3.115400e-001  6.994400e-001  1.398800e+003  
-2.000000e-001  0.000000e+000  2.928900e+002  1.865800e+000  1.281200e-001  8.782900e-001  1.890000e-002  1.278300e+002  1.898600e-001  2.310000e-001  -3.362900e-002  1.302400e-001  1.747300e+000  7.546300e+002  
-1.986900e-001  0.000000e+000  4.010700e+002  1.637400e+000  8.632000e-002  9.216500e-001  1.674400e-001  7.049500e+001  3.354900e-001  2.084300e-001  -4.737000e-001  1.511700e-001  5.000000e+000  6.986500e+002  
-1.875900e-001  1.632000e-001  3.871500e+002  2.000000e+000  1.191200e-001  8.000000e-001  9.192500e-002  2.834100e+001  0.000000e+000  4.000000e-001  1.638100e-001  3.358800e-001  8.972800e-001  1.464100e+003  
-1.897900e-001  3.103300e-001  2.670400e+002  2.000000e+000  1.119700e-001  8.068000e-001  9.152800e-002  1.300000e+002  0.000000e+000  4.000000e-001  -3.986800e-001  -3.568800e-001  5.000000e+000  6.223800e+002  
-2.000000e-001  2.403200e-001  2.562200e+002  1.392600e+000  8.163400e-002  9.492100e-001  1.348800e-001  1.300000e+002  3.682000e-001  1.583800e-001  -5.638400e-001  -2.995800e-001  4.023700e+000  1.139200e+003  
-1.906800e-001  1.714000e-001  4.279000e+002  2.000000e+000  1.027900e-001  8.000000e-001  4.960100e-002  7.364800e+001  0.000000e+000  3.608100e-001  1.906200e-001  2.648900e-001  1.736500e+000  8.613600e+002  
-1.892300e-001  2.613300e-001  1.549400e+002  1.574300e+000  1.475500e-001  8.365800e-001  0.000000e+000  1.300000e+002  3.339600e-001  4.000000e-001  6.478300e-001  -3.959700e-001  5.000000e+000  6.425000e+002  
-1.884900e-001  0.000000e+000  2.762300e+002  1.524000e+000  1.704500e-001  8.000000e-001  3.589800e-002  1.300000e+002  1.574400e-001  4.000000e-001  2.347000e-001  5.246300e-001  1.336900e+000  1.248600e+003  
-1.989400e-001  4.516900e-001  4.375500e+002  1.291200e+000  2.689700e-003  8.230900e-001  0.000000e+000  1.300000e+002  1.710800e-002  3.950400e-001  3.157500e-001  9.255600e-002  5.000000e+000  1.064500e+003  
-1.981400e-001  3.976600e-001  4.060900e+002  1.968400e+000  2.226300e-002  8.869400e-001  1.051600e-001  7.946700e+001  7.788700e-002  2.356400e-001  -4.308000e-001  -5.000000e-001  5.000000e+000  1.287600e+003  
-1.957300e-001  2.982500e-001  3.736300e+002  1.857300e+000  5.931000e-002  8.652100e-001  8.784100e-002  9.210000e+001  9.777600e-002  2.767300e-001  -2.644200e-001  -4.244100e-001  4.119100e+000  6.525700e+002  
-2.000000e-001  1.914700e-001  2.756100e+002  2.000000e+000  1.917600e-001  8.943400e-001  3.769400e-002  9.404000e+001  2.686900e-001  3.919800e-001  -1.778000e-001  -3.228000e-001  1.528800e+000  7.900000e+002  
-2.000000e-001  8.224500e-004  3.316500e+002  1.603800e+000  1.404500e-001  8.421500e-001  0.000000e+000  1.300000e+002  4.524600e-002  4.000000e-001  -5.255700e-001  6.428700e-002  3.337300e-001  4.088100e+002  
-1.877900e-001  4.396200e-001  4.500000e+002  2.000000e+000  5.820700e-002  8.307500e-001  1.379800e-001  9.137000e+001  0.000000e+000  4.000000e-001  -8.000000e-001  -5.000000e-001  1.023900e+000  1.351600e+003  
-1.908400e-001  3.297200e-001  4.295900e+002  2.000000e+000  8.573200e-002  8.315000e-001  1.034800e-001  9.688200e+001  0.000000e+000  4.000000e-001  -5.538800e-001  -3.307400e-001  2.017900e+000  9.871600e+002  
-1.951200e-001  1.758500e-001  2.813300e+002  1.781600e+000  1.242700e-001  8.325500e-001  5.519100e-002  1.046000e+002  1.884500e-001  2.516900e-001  7.437600e-002  -9.706400e-003  3.409600e+000  6.493000e+002  
-1.911100e-001  0.000000e+000  3.142200e+002  1.944900e+000  1.171800e-001  8.000000e-001  3.733600e-002  1.230600e+002  0.000000e+000  2.592800e-001  6.153200e-001  -4.952500e-001  3.831700e+000  2.223600e+002  
-1.869500e-001  0.000000e+000  1.851000e+002  1.441400e+000  1.764000e-001  9.198700e-001  1.045400e-001  1.300000e+002  0.000000e+000  3.971100e-001  5.033800e-001  -6.035000e-002  4.137400e+000  2.209400e+002  
-1.855900e-001  0.000000e+000  2.721600e+002  1.644800e+000  9.369200e-002  8.396100e-001  1.356300e-001  8.885500e+001  2.233500e-001  1.989700e-001  5.639900e-001  2.366400e-001  3.962200e+000  8.080700e+002  
-1.849800e-001  2.369300e-001  4.015400e+002  1.635100e+000  3.389100e-002  8.369200e-001  1.038400e-001  7.010400e+001  9.518900e-002  7.606100e-002  -2.422600e-001  7.862100e-002  -2.032500e+000  1.882100e+003  
-1.692300e-001  5.163400e-001  4.217900e+002  1.448800e-001  2.767000e-002  8.092400e-001  1.270000e-001  8.035900e+001  9.287200e-001  -1.169300e-001  4.832000e-001  -1.313000e-002  1.968600e+000  7.235300e+003  
-1.436000e-001  7.695300e-001  4.404400e+002  1.977400e+000  9.008200e-002  8.617300e-001  6.201500e-002  3.032100e+001  4.871500e-001  -8.487100e-002  -7.334300e-001  1.393700e-001  -4.769200e+000  3.892700e+003  
-6.159400e-002  1.844300e-001  5.354300e+001  3.213300e-001  1.017400e-002  8.242800e-001  1.912200e-001  1.239400e+002  4.908200e-001  -1.610300e-001  1.007300e-002  3.652400e-001  -3.856000e+000  1.737600e+004  
-1.896100e-002  7.171400e-001  1.294400e+002  5.393900e-001  1.557200e-001  8.195900e-001  1.316700e-002  4.549100e+001  3.463800e-001  8.812100e-002  5.679400e-001  4.684000e-001  4.868200e+000  2.161500e+004  
-1.480300e-001  6.472100e-001  3.919300e+002  2.040200e-001  1.673800e-001  9.830000e-001  1.865600e-001  7.592800e+001  9.931400e-001  2.150300e-001  2.126500e-001  -3.671100e-001  4.560600e+000  7.222500e+003  
-1.385000e-002  2.538700e-001  1.046800e+002  1.004000e+000  1.923600e-001  9.459500e-001  9.365500e-002  1.194800e+002  8.259200e-001  3.251300e-001  1.369400e-002  -3.276500e-001  -2.608400e+000  1.997000e+004  
1.867800e-001  9.584000e-001  4.304900e+002  4.136000e-001  1.966200e-001  8.464700e-001  2.696800e-002  1.293400e+002  7.295800e-001  -6.371400e-002  -2.055800e-001  3.714000e-002  3.684500e+000  3.482600e+005  
1.925800e-001  2.940100e-001  3.657700e+002  1.981200e+000  1.251300e-001  8.358200e-001  1.385400e-001  7.545900e+001  7.886900e-001  -1.709900e-001  5.467700e-001  -1.375800e-001  1.090300e+000  3.420100e+005  
-4.213100e-003  3.498200e-001  4.312800e+002  1.265300e+000  8.364900e-002  9.896600e-001  1.353200e-002  5.209000e+001  9.693000e-001  2.988000e-001  -5.979500e-001  -4.275900e-001  4.969800e+000  1.732100e+004  
9.367000e-002  6.163800e-001  3.854900e+002  9.750200e-001  1.708200e-001  9.815300e-001  4.795500e-002  1.203800e+002  5.971700e-001  3.073600e-002  -4.155200e-003  1.176600e-001  2.185700e+000  7.056700e+004  
-1.887900e-001  0.000000e+000  3.928700e+002  1.991600e+000  1.233500e-001  9.031500e-001  2.541000e-001  1.122100e+002  1.468000e-001  2.891200e-001  -4.509100e-001  -1.398900e-001  3.517000e+000  5.600900e+002  
-2.000000e-001  0.000000e+000  3.644700e+002  1.657200e+000  9.430300e-002  9.184700e-001  2.173100e-001  5.553600e+001  1.509600e-001  1.195800e-001  -2.022100e-001  -1.253600e-002  5.000000e+000  5.202300e+002  
-1.949600e-001  0.000000e+000  2.971800e+002  1.936800e+000  1.512100e-001  8.685000e-001  1.669800e-001  4.696900e+001  2.215600e-002  2.600900e-001  -1.722600e-001  -2.552500e-002  5.000000e+000  2.491800e+002  
-1.845900e-001  0.000000e+000  3.142300e+002  2.000000e+000  2.000000e-001  8.000000e-001  2.714300e-001  2.961300e+001  0.000000e+000  4.000000e-001  3.891500e-001  6.000000e-001  2.658800e+000  2.194200e+002  
-1.858000e-001  0.000000e+000  3.334800e+002  2.000000e+000  1.423300e-001  8.000000e-001  2.167600e-001  8.813000e+001  1.709900e-001  1.314800e-001  -3.568100e-002  5.793100e-002  3.556000e+000  6.566300e+002  
-1.985000e-001  0.000000e+000  2.480100e+002  2.000000e+000  1.428900e-001  8.686600e-001  3.000000e-001  2.070800e+001  0.000000e+000  4.000000e-001  6.474300e-002  3.293400e-001  4.872400e+000  2.221100e+002  
-1.904000e-001  0.000000e+000  4.500000e+002  1.767500e+000  1.065500e-001  9.238000e-001  2.703100e-001  5.000000e+000  0.000000e+000  4.000000e-001  1.920100e-001  8.344400e-002  5.000000e+000  2.251800e+002  
-1.878200e-001  0.000000e+000  2.176900e+002  1.637700e+000  8.880200e-002  8.899500e-001  3.000000e-001  2.102900e+001  0.000000e+000  4.000000e-001  -5.355200e-001  4.283800e-001  4.255900e+000  2.226300e+002  
-1.973900e-001  0.000000e+000  4.190300e+002  1.786600e+000  1.978200e-001  8.384000e-001  1.924900e-001  7.681200e+001  1.113900e-001  3.688200e-001  -5.205100e-001  6.000000e-001  3.803600e+000  5.869200e+002  
-2.000000e-001  1.148600e-002  4.223400e+002  2.000000e+000  2.000000e-001  8.784800e-001  3.000000e-001  5.000000e+000  0.000000e+000  1.727000e-001  -8.000000e-001  4.306700e-001  4.298700e+000  3.003200e+002  
-2.000000e-001  0.000000e+000  2.139400e+002  1.834300e+000  2.000000e-001  8.752000e-001  3.000000e-001  6.123900e+001  0.000000e+000  4.000000e-001  3.354600e-001  3.865100e-001  5.000000e+000  2.204900e+002  
-1.913300e-001  1.143300e-002  2.590300e+002  1.988000e+000  2.000000e-001  9.438700e-001  2.736200e-001  4.969200e+001  0.000000e+000  2.790900e-001  -8.000000e-001  4.183500e-001  5.000000e+000  3.850300e+002  
-1.920900e-001  1.812000e-003  2.753400e+002  2.000000e+000  2.000000e-001  8.140100e-001  2.438100e-001  2.261100e+001  0.000000e+000  4.000000e-001  -3.380300e-002  4.316200e-001  4.239500e+000  3.591700e+002  
-2.000000e-001  3.857800e-003  2.562900e+002  1.780200e+000  2.000000e-001  8.656100e-001  2.437000e-001  5.000000e+000  0.000000e+000  3.406300e-001  -1.064700e-001  6.000000e-001  5.000000e+000  3.312700e+002  
-2.000000e-001  0.000000e+000  2.760700e+002  1.785600e+000  1.176800e-001  8.000000e-001  1.966300e-001  4.818800e+001  0.000000e+000  2.358700e-001  -8.000000e-001  1.728900e-001  5.000000e+000  2.239300e+002  
-1.967600e-001  0.000000e+000  3.660200e+002  1.813500e+000  1.125400e-001  8.000000e-001  1.603100e-001  6.290100e+001  4.706900e-002  3.196400e-001  -6.139600e-003  2.063700e-001  4.255900e+000  2.833500e+002  
-2.000000e-001  9.253000e-004  3.422400e+002  1.962100e+000  1.230500e-001  8.545000e-001  3.000000e-001  2.064400e+001  0.000000e+000  2.426900e-001  1.471700e-001  -8.879400e-002  4.008000e+000  2.130900e+002  
-1.982700e-001  4.261900e-003  2.276500e+002  1.981100e+000  1.270500e-001  9.025500e-001  3.000000e-001  5.000000e+000  0.000000e+000  2.197300e-001  1.277500e-001  3.838400e-002  5.000000e+000  3.248800e+002  
-2.000000e-001  0.000000e+000  4.189800e+002  2.000000e+000  8.718200e-002  9.395500e-001  3.000000e-001  6.592700e+001  0.000000e+000  4.000000e-001  -5.860800e-001  2.381400e-001  3.554200e+000  2.236100e+002  
